customer_id,name,age,city,product_type,annual_income,monthly_salary,credit_score,credit_utilization,savings_change_pct,loan_amount,monthly_emi,current_salary_delay_days,risk_score,risk_level,suggested_action,ability_score,willingness_score,rare_case_type,employment_type,aadhar_no,pan_no,account_opened_date
CUSR-108214,Diya Deshmukh,51,Hyderabad,Credit Card,889876,74156.33,629,91.77,-14.68,1754295.0,146191.25,3,61,High,🔒 Shield: Limit Cap at 91%,94,37,Strategic Defaulter,Salaried,2347-9887-7185,NPEP5125M,2017-01-19
CUSR-108215,Anvi Aggarwal,63,Lucknow,Home Loan,4815381,401281.75,773,19.42,-2.26,511160.0,14198.89,20,65,High,📞 Call Anvi Aggarwal: Salary Delay Relief,80,68,Normal,Salaried,7141-8703-8870,BKKP3388P,2022-02-05
CUSR-108216,Riya Deshmukh,63,Lucknow,Gold Loan,4712326,392693.83,747,22.38,2.44,3901986.0,108388.5,2,19,Low,Standard Monitoring,84,46,Normal,Self-Employed,1840-5328-1321,RVKP9060O,2023-08-21
CUSR-108217,Aarav Sharma,46,Pune,Credit Card,2214858,184571.5,673,19.39,10.62,240690.0,6685.83,2,18,Low,Standard Monitoring,87,93,Normal,Business,3076-9265-2387,MHCP3790X,2018-08-13
CUSR-108218,Diya Joshi,63,Bangalore,Auto Loan,3151419,262618.25,602,16.6,2.64,1263878.0,21064.63,2,17,Low,Standard Monitoring,55,35,Normal,Self-Employed,2297-9593-2716,EUEP5927Q,2018-08-29
CUSR-108219,Aaryan Gupta,25,Hyderabad,Auto Loan,4467489,372290.75,743,14.73,2.94,2996170.0,83226.94,0,11,Low,Standard Monitoring,22,85,Victim of Circumstance,Self-Employed,2452-8004-4665,QLAP6216A,2024-03-13
CUSR-108220,Kiara Chatterjee,64,Delhi,Gold Loan,3765009,313750.75,616,16.1,-7.3,328978.0,5482.97,16,57,High,📞 Call Kiara Chatterjee: Salary Delay Relief,86,40,Normal,Salaried,7262-3705-7049,LRXP5032N,2019-10-09
CUSR-108221,Aaryan Aggarwal,34,Lucknow,Credit Card,1862193,155182.75,648,27.27,6.2,421150.0,11698.61,2,21,Low,Standard Monitoring,44,81,Normal,Self-Employed,2254-4376-8494,TGAP7223S,2017-06-16
CUSR-108222,Diya Patel,49,Hyderabad,Home Loan,1222656,101888.0,615,12.75,9.47,810271.0,13504.52,2,15,Low,Standard Monitoring,36,71,Victim of Circumstance,Business,8535-2771-4469,YGYP2294V,2018-08-29
CUSR-108223,Saanvi Joshi,57,Mumbai,Personal Loan,1357041,113086.75,790,20.2,-6.3,3028441.0,50474.02,17,61,High,📞 Call Saanvi Joshi: Salary Delay Relief,60,35,Normal,Business,4898-7746-5978,JJOP3439T,2019-08-21
CUSR-108224,Kabir Patel,27,Pune,Credit Card,665882,55490.17,648,16.2,4.24,947336.0,15788.93,1,14,Low,Standard Monitoring,63,95,Normal,Salaried,6594-9256-3857,IBAP1577C,2018-09-19
CUSR-108225,Aarav Kapoor,49,Bangalore,Gold Loan,2165428,180452.33,752,23.71,3.46,2045034.0,170419.5,0,14,Low,Standard Monitoring,31,61,Normal,Self-Employed,2847-2444-4055,WKBP1449Y,2024-10-17
CUSR-108226,Ishaan Bose,26,Pune,Gold Loan,1685802,140483.5,821,19.2,6.69,4900167.0,408347.25,0,13,Low,Standard Monitoring,48,63,Normal,Salaried,4885-3776-6215,JQEP8889Q,2016-08-07
CUSR-108227,Vihaan Patel,29,Ahmedabad,Auto Loan,577998,48166.5,749,16.84,9.72,531636.0,14767.67,1,14,Low,Standard Monitoring,24,41,Normal,Self-Employed,9668-2022-2465,AEEP2637G,2017-07-05
CUSR-108228,Aadhya Iyer,38,Pune,Auto Loan,2766137,230511.42,765,33.08,6.03,3968432.0,165351.33,2,23,Low,Standard Monitoring,56,41,Normal,Salaried,9912-4985-9944,RJQP8225A,2018-10-23
CUSR-108229,Sara Verma,33,Kolkata,Home Loan,4567302,380608.5,612,91.73,-14.47,3741143.0,62352.38,3,61,High,🔒 Shield: Limit Cap at 91%,65,30,Strategic Defaulter,Business,4280-4277-2455,OFYP6464O,2023-03-15
CUSR-108230,Riya Singh,33,Bangalore,Gold Loan,1758618,146551.5,665,32.92,11.64,2991284.0,49854.73,0,18,Low,Standard Monitoring,70,48,Normal,Salaried,7558-7742-7891,ORNP7981S,2018-11-05
CUSR-108231,Shaurya Iyer,64,Ahmedabad,Personal Loan,3153254,262771.17,821,15.28,11.6,4611063.0,128085.08,2,16,Low,Standard Monitoring,53,78,Normal,Self-Employed,3610-9672-6447,JQPP6174F,2020-08-11
CUSR-108232,Myra Sharma,39,Ahmedabad,Auto Loan,2226231,185519.25,806,18.92,7.44,913865.0,15231.08,2,18,Low,Standard Monitoring,71,62,Normal,Self-Employed,2329-4380-9921,BIXP2471V,2018-05-06
CUSR-108233,Diya Iyer,39,Mumbai,Auto Loan,2754244,229520.33,728,66.25,-53.67,2308780.0,96199.17,3,88,Critical,🛡️ Wellness: Savings Protection,26,37,Normal,Salaried,4425-1711-7194,TGOP3198B,2020-10-30
CUSR-108234,Kabir Sharma,22,Chennai,Auto Loan,4805082,400423.5,788,35.46,4.15,4917393.0,409782.75,0,19,Low,Standard Monitoring,37,59,Normal,Business,2470-2723-1053,VRQP1150T,2019-12-23
CUSR-108235,Krishna Reddy,49,Mumbai,Gold Loan,2991139,249261.58,844,96.03,-5.43,4701157.0,78352.62,0,87,Critical,🔒 Shield: Limit Cap at 96%,45,39,Normal,Salaried,4023-4916-6583,TJXP3003Q,2018-05-22
CUSR-108236,Aaryan Kapoor,34,Lucknow,Personal Loan,2700375,225031.25,807,26.4,11.08,548632.0,9143.87,0,16,Low,Standard Monitoring,73,86,Normal,Self-Employed,4462-9428-6696,MQDP1823V,2018-12-12
CUSR-108237,Diya Bose,50,Bangalore,Credit Card,2556703,213058.58,839,43.37,11.22,1665262.0,46257.28,1,25,Low,Standard Monitoring,79,62,Normal,Salaried,2425-4538-6631,LHQP1036J,2019-12-10
CUSR-108238,Aditya Sharma,31,Bangalore,Auto Loan,783340,65278.33,833,32.76,6.02,3867168.0,161132.0,0,18,Low,Standard Monitoring,60,59,Normal,Business,7713-7860-5595,LFSP1654V,2023-08-07
CUSR-108239,Aaryan Chatterjee,48,Hyderabad,Credit Card,4412684,367723.67,609,39.57,5.54,2399059.0,199921.58,0,21,Low,Standard Monitoring,69,60,Normal,Business,1822-5119-8236,ULJP9951V,2018-10-14
CUSR-108240,Aaryan Kapoor,37,Ahmedabad,Gold Loan,977292,81441.0,802,43.94,7.93,238126.0,3968.77,0,23,Low,Standard Monitoring,66,60,Normal,Self-Employed,9497-6550-9535,DAGP2918D,2016-07-01
CUSR-108241,Aaryan Reddy,51,Pune,Auto Loan,3777583,314798.58,737,56.98,-28.97,4712542.0,130903.94,1,53,High,Standard Monitoring,68,64,Normal,Business,1178-4671-7030,KWKP3058I,2020-04-26
CUSR-108242,Sara Sharma,59,Hyderabad,Home Loan,4626479,385539.92,717,14.66,-7.65,3170059.0,132085.79,24,77,High,📞 Call Sara Sharma: Salary Delay Relief,78,25,Strategic Defaulter,Business,3403-2230-8526,WYHP4330V,2019-12-21
CUSR-108243,Saanvi Chatterjee,46,Hyderabad,Credit Card,479902,39991.83,660,28.12,-4.15,232978.0,6471.61,14,55,High,Standard Monitoring,34,56,Normal,Self-Employed,3357-3154-4187,QKFP6867R,2021-12-10
CUSR-108244,Shaurya Kapoor,38,Lucknow,Auto Loan,4555558,379629.83,742,18.51,7.44,3043105.0,126796.04,2,17,Low,Standard Monitoring,59,60,Normal,Salaried,2623-1786-7885,TIFP7626F,2020-11-18
CUSR-108245,Krishna Kapoor,61,Delhi,Gold Loan,2656031,221335.92,730,21.01,10.16,504723.0,8412.05,1,16,Low,Standard Monitoring,48,44,Normal,Salaried,9487-6502-1759,DJAP8154N,2020-12-16
CUSR-108246,Riya Patel,42,Pune,Gold Loan,1344008,112000.67,819,21.35,2.9,3456397.0,144016.54,0,14,Low,Standard Monitoring,44,49,Normal,Salaried,9717-8777-3038,KOFP4196G,2020-05-17
CUSR-108247,Diya Joshi,61,Bangalore,Gold Loan,4014129,334510.75,761,71.77,-45.26,3873561.0,161398.38,0,88,Critical,🛡️ Wellness: Savings Protection,37,50,Normal,Salaried,9355-7243-5745,MLQP9803R,2023-07-31
CUSR-108248,Aaryan Bose,31,Lucknow,Home Loan,1753547,146128.92,706,28.4,10.54,2042059.0,34034.32,2,21,Low,Standard Monitoring,38,72,Victim of Circumstance,Business,7781-3544-9071,STQP3424E,2023-11-13
CUSR-108249,Aditya Deshmukh,29,Chennai,Auto Loan,4195917,349659.75,761,75.96,-39.39,2065968.0,86082.0,0,67,High,🛡️ Wellness: Savings Protection,77,48,Normal,Self-Employed,6334-4979-2664,EOAP4056L,2022-04-15
CUSR-108250,Aaryan Verma,50,Hyderabad,Personal Loan,4654241,387853.42,793,28.98,6.8,348689.0,9685.81,1,19,Low,Standard Monitoring,33,76,Victim of Circumstance,Business,9676-7392-6136,CHAP9888C,2022-01-07
CUSR-108251,Aaryan Singh,43,Delhi,Gold Loan,3377568,281464.0,655,92.19,-8.5,1724304.0,143692.0,3,56,High,🔒 Shield: Limit Cap at 92%,55,67,Normal,Salaried,9851-9982-8451,IPRP5533B,2020-12-31
CUSR-108252,Ishani Kapoor,64,Jaipur,Home Loan,3184584,265382.0,688,40.91,-27.51,1670896.0,46413.78,3,51,High,Standard Monitoring,93,79,Normal,Salaried,4719-8918-9776,WEQP7930D,2024-09-02
CUSR-108253,Kabir Patel,25,Bangalore,Auto Loan,1566609,130550.75,848,43.03,8.4,2336477.0,194706.42,0,22,Low,Standard Monitoring,58,41,Normal,Salaried,2530-1276-9938,QCJP7931N,2019-09-16
CUSR-108254,Riya Sharma,35,Delhi,Credit Card,2250323,187526.92,765,50.96,-22.3,3152351.0,262695.92,1,46,High,Standard Monitoring,80,65,Normal,Self-Employed,7718-1442-5461,QCVP1852I,2024-08-14
CUSR-108255,Vihaan Verma,49,Delhi,Home Loan,635504,52958.67,736,18.78,2.37,2282831.0,190235.92,13,45,High,Standard Monitoring,83,36,Strategic Defaulter,Business,8308-7494-5017,ILWP9610M,2017-08-21
CUSR-108256,Aaryan Gupta,57,Kolkata,Auto Loan,2841593,236799.42,702,27.57,9.8,624081.0,17335.58,1,19,Low,Standard Monitoring,77,37,Strategic Defaulter,Business,6078-4901-5020,RCIP9996T,2020-11-26
CUSR-108257,Anvi Patel,24,Mumbai,Auto Loan,1231241,102603.42,697,45.32,-17.75,1547203.0,42977.86,0,37,Medium,Standard Monitoring,36,50,Normal,Salaried,6638-4087-6133,ILDP9376C,2021-06-30
CUSR-108258,Myra Deshmukh,39,Kolkata,Home Loan,4848019,404001.58,671,29.1,4.85,3088833.0,257402.75,0,17,Low,Standard Monitoring,68,65,Normal,Business,1906-1450-5081,TLDP2420W,2016-04-10
CUSR-108259,Shaurya Gupta,29,Chennai,Personal Loan,2816498,234708.17,627,97.25,-11.88,2033340.0,169445.0,3,87,Critical,🔒 Shield: Limit Cap at 97%,88,38,Strategic Defaulter,Salaried,8238-4566-2835,UQNP5368Y,2023-12-19
CUSR-108260,Ananya Deshmukh,40,Pune,Gold Loan,4287706,357308.83,783,42.8,3.83,2173298.0,36221.63,1,25,Low,Standard Monitoring,58,70,Normal,Salaried,4237-9170-5172,BRVP1044L,2021-09-08
CUSR-108261,Shaurya Sharma,50,Chennai,Personal Loan,3064140,255345.0,602,49.58,-20.95,4011288.0,111424.67,4,52,High,Standard Monitoring,83,69,Normal,Business,8590-3130-5122,FIMP7047T,2020-12-21
CUSR-108262,Aadhya Patel,25,Lucknow,Personal Loan,2573585,214465.42,792,19.41,11.94,3714278.0,61904.63,0,13,Low,Standard Monitoring,70,58,Normal,Self-Employed,5679-6626-5094,PLTP9564E,2019-08-14
CUSR-108263,Arjun Verma,41,Kolkata,Gold Loan,767524,63960.33,769,10.61,3.94,1093646.0,30379.06,2,14,Low,Standard Monitoring,38,87,Victim of Circumstance,Business,9389-3127-6491,QSUP8131R,2024-04-19
CUSR-108264,Sai Reddy,40,Hyderabad,Gold Loan,1998168,166514.0,710,33.04,5.55,707461.0,11791.02,1,21,Low,Standard Monitoring,78,62,Normal,Business,2751-8768-4638,UECP6101D,2022-10-03
CUSR-108265,Vihaan Nair,33,Ahmedabad,Gold Loan,980577,81714.75,831,36.04,2.8,3066506.0,85180.72,2,24,Low,Standard Monitoring,40,93,Normal,Self-Employed,4486-4842-4695,ELLP8676O,2016-12-22
CUSR-108266,Aditya Joshi,29,Pune,Credit Card,1029266,85772.17,842,26.07,9.75,1601122.0,44475.61,1,18,Low,Standard Monitoring,32,33,Normal,Salaried,8182-2992-8344,WELP1080X,2023-11-19
CUSR-108267,Kabir Patel,48,Hyderabad,Personal Loan,3700024,308335.33,682,61.2,-40.84,4994553.0,208106.38,4,72,High,🛡️ Wellness: Savings Protection,78,17,Strategic Defaulter,Self-Employed,1206-7546-2784,JMHP8289W,2020-07-24
CUSR-108268,Ishani Aggarwal,23,Delhi,Personal Loan,4750956,395913.0,762,32.43,7.14,2429042.0,202420.17,1,20,Low,Standard Monitoring,50,38,Normal,Self-Employed,1359-9764-3911,USOP6113L,2024-08-10
CUSR-108269,Vihaan Sharma,36,Jaipur,Credit Card,4166009,347167.42,638,45.6,-25.58,3802110.0,158421.25,3,51,High,Standard Monitoring,78,72,Normal,Self-Employed,4714-4561-7530,MXCP7020J,2024-04-28
CUSR-108270,Riya Deshmukh,56,Lucknow,Home Loan,1252219,104351.58,719,30.7,4.84,1678508.0,27975.13,2,22,Low,Standard Monitoring,94,43,Normal,Self-Employed,5494-3336-2772,ESUP1868X,2024-01-05
CUSR-108271,Aarav Patel,27,Lucknow,Gold Loan,4035817,336318.08,838,18.25,5.67,369381.0,6156.35,1,15,Low,Standard Monitoring,90,39,Strategic Defaulter,Salaried,8422-7001-7155,RIKP6277H,2021-08-19
CUSR-108272,Myra Patel,59,Kolkata,Gold Loan,3850323,320860.25,700,42.48,11.05,1133956.0,94496.33,1,24,Low,Standard Monitoring,65,71,Normal,Self-Employed,7515-5797-8343,WSYP4638W,2017-09-25
CUSR-108273,Aadhya Kapoor,51,Delhi,Credit Card,1928963,160746.92,828,62.38,-48.05,2900900.0,241741.67,1,88,Critical,🛡️ Wellness: Savings Protection,84,35,Strategic Defaulter,Business,3350-2287-2909,AXYP5027H,2021-11-07
CUSR-108274,Ishani Nair,25,Kolkata,Personal Loan,3955178,329598.17,633,44.72,5.88,1306215.0,54425.62,2,28,Low,Standard Monitoring,28,91,Victim of Circumstance,Self-Employed,4683-7318-4547,YVUP8388U,2021-01-04
CUSR-108275,Riya Patel,29,Jaipur,Credit Card,781454,65121.17,734,36.06,8.29,1964810.0,163734.17,2,24,Low,Standard Monitoring,42,94,Normal,Self-Employed,8407-5863-9492,FAIP5572A,2024-06-25
CUSR-108276,Arjun Nair,34,Delhi,Credit Card,4709380,392448.33,616,41.1,11.52,3416749.0,284729.08,2,26,Low,Standard Monitoring,27,82,Victim of Circumstance,Self-Employed,6509-7273-5436,RILP9743X,2020-08-26
CUSR-108277,Kabir Patel,38,Ahmedabad,Gold Loan,2416875,201406.25,798,15.13,5.41,4851745.0,80862.42,0,11,Low,Standard Monitoring,37,93,Victim of Circumstance,Business,2333-3380-4306,LAEP7365V,2021-06-29
CUSR-108278,Arjun Aggarwal,30,Hyderabad,Credit Card,2967330,247277.5,838,32.61,5.52,2564711.0,106862.96,2,23,Low,Standard Monitoring,53,91,Normal,Business,6092-5629-6869,PUOP3305N,2020-11-24
CUSR-108279,Myra Deshmukh,47,Ahmedabad,Credit Card,2221874,185156.17,610,40.57,3.68,2880295.0,240024.58,1,24,Low,Standard Monitoring,22,77,Victim of Circumstance,Salaried,2385-3406-4019,PCHP3477K,2019-11-14
CUSR-108280,Anvi Gupta,62,Bangalore,Gold Loan,4069242,339103.5,713,18.95,6.04,2503607.0,69544.64,2,18,Low,Standard Monitoring,55,62,Normal,Business,2287-5020-5593,GCCP4311B,2021-11-17
CUSR-108281,Diya Nair,22,Mumbai,Credit Card,4284577,357048.08,786,22.93,4.23,3607370.0,100204.72,2,19,Low,Standard Monitoring,61,48,Normal,Self-Employed,6828-7606-7733,MRGP4719B,2021-04-27
CUSR-108282,Myra Sharma,32,Lucknow,Auto Loan,1271223,105935.25,697,30.65,7.75,219806.0,18317.17,0,17,Low,Standard Monitoring,49,50,Normal,Salaried,7329-2016-3034,YNUP4683M,2018-04-14
CUSR-108283,Kabir Bose,38,Bangalore,Credit Card,3915389,326282.42,701,20.11,5.38,708635.0,59052.92,0,13,Low,Standard Monitoring,21,92,Victim of Circumstance,Self-Employed,8985-3027-6501,BFOP3985Q,2020-02-17
CUSR-108284,Sara Verma,63,Chennai,Gold Loan,3018483,251540.25,652,42.15,8.09,4559043.0,75984.05,2,27,Low,Standard Monitoring,31,81,Victim of Circumstance,Self-Employed,2543-4365-8193,SMXP8358B,2024-06-02
CUSR-108285,Shaurya Singh,35,Delhi,Auto Loan,2531267,210938.92,647,26.87,-0.67,3024098.0,50401.63,19,64,High,📞 Call Shaurya Singh: Salary Delay Relief,84,79,Normal,Self-Employed,3213-4728-9874,HSLP1200Y,2016-03-08
CUSR-108286,Anvi Bose,59,Ahmedabad,Credit Card,4845339,403778.25,812,17.26,9.06,2054714.0,85613.08,1,14,Low,Standard Monitoring,61,34,Strategic Defaulter,Business,7014-8002-4329,GSMP4224A,2016-11-30
CUSR-108287,Anvi Iyer,53,Ahmedabad,Personal Loan,3188901,265741.75,666,15.55,9.4,327488.0,9096.89,1,14,Low,Standard Monitoring,50,82,Normal,Business,3950-6723-3212,GSNP7049S,2019-08-03
CUSR-108288,Anvi Reddy,39,Lucknow,Gold Loan,942127,78510.58,612,13.37,2.14,1488478.0,24807.97,2,15,Low,Standard Monitoring,75,92,Normal,Self-Employed,9215-1199-7883,PJIP3692O,2021-07-11
CUSR-108289,Krishna Sharma,63,Mumbai,Home Loan,3336563,278046.92,811,18.58,10.39,1140229.0,19003.82,2,17,Low,Standard Monitoring,75,77,Normal,Self-Employed,1387-8446-8680,WVFP3558X,2020-03-15
CUSR-108290,Anvi Iyer,45,Ahmedabad,Home Loan,1701502,141791.83,699,67.02,-23.22,2049721.0,56936.69,4,60,High,Standard Monitoring,85,59,Normal,Business,8678-2297-5758,TYXP2249C,2024-01-12
CUSR-108291,Vihaan Verma,34,Ahmedabad,Home Loan,1904102,158675.17,733,24.69,4.14,2341506.0,39025.1,0,15,Low,Standard Monitoring,41,84,Normal,Business,3287-6023-1616,PRGP3171P,2020-04-26
CUSR-108292,Vihaan Reddy,54,Delhi,Personal Loan,2949827,245818.92,622,34.17,7.14,3971327.0,110314.64,1,21,Low,Standard Monitoring,40,70,Normal,Self-Employed,9137-8268-6026,YQMP1750N,2018-09-24
CUSR-108293,Saanvi Sharma,47,Chennai,Gold Loan,1502624,125218.67,767,49.92,-29.53,4800245.0,80004.08,4,59,High,Standard Monitoring,48,90,Normal,Salaried,9686-2518-1453,VQCP6708B,2017-10-12
CUSR-108294,Ishaan Kapoor,64,Ahmedabad,Personal Loan,4907766,408980.5,769,24.0,7.54,2402284.0,100095.17,1,17,Low,Standard Monitoring,81,51,Normal,Salaried,6634-2779-9756,MNRP7598H,2024-12-18
CUSR-108295,Sara Joshi,46,Bangalore,Home Loan,1057226,88102.17,741,35.27,7.09,2991604.0,124650.17,1,22,Low,Standard Monitoring,26,77,Victim of Circumstance,Salaried,2103-9671-2063,RXGP4728G,2016-05-19
CUSR-108296,Ishaan Verma,34,Ahmedabad,Credit Card,1452574,121047.83,780,59.87,-38.05,2152695.0,35878.25,1,62,High,🛡️ Wellness: Savings Protection,76,87,Normal,Business,4223-7307-6327,VSJP3104C,2024-02-11
CUSR-108297,Arjun Nair,38,Jaipur,Home Loan,3108875,259072.92,776,65.56,-21.23,1346735.0,112227.92,3,56,High,Standard Monitoring,69,74,Normal,Business,8236-9714-7350,DUWP1057B,2017-07-19
CUSR-108298,Myra Malhotra,54,Mumbai,Auto Loan,2644703,220391.92,775,21.98,8.75,1468093.0,61170.54,2,19,Low,Standard Monitoring,37,86,Victim of Circumstance,Salaried,1451-2998-4646,GNQP8515H,2024-09-28
CUSR-108299,Ishaan Bose,60,Lucknow,Auto Loan,1722591,143549.25,611,10.69,11.33,582515.0,48542.92,2,14,Low,Standard Monitoring,41,57,Normal,Salaried,7274-1956-9701,OLPP8652L,2017-09-05
CUSR-108300,Kabir Kapoor,39,Chennai,Personal Loan,1518947,126578.92,807,20.81,11.72,4644044.0,77400.73,0,13,Low,Standard Monitoring,41,55,Normal,Business,8557-6359-2733,DHPP8724G,2019-05-13
CUSR-108301,Ishani Malhotra,53,Chennai,Gold Loan,3660210,305017.5,647,98.23,-5.57,1958524.0,81605.17,2,87,Critical,🔒 Shield: Limit Cap at 98%,84,14,Strategic Defaulter,Salaried,7784-9086-1544,DMSP9292U,2021-03-11
CUSR-108302,Krishna Reddy,54,Lucknow,Credit Card,4841131,403427.58,721,44.72,10.51,2213527.0,92230.29,2,28,Low,Standard Monitoring,67,58,Normal,Salaried,3751-3709-8254,VGRP8973E,2016-05-27
CUSR-108303,Anvi Reddy,37,Pune,Auto Loan,3302585,275215.42,625,57.12,-25.2,2537376.0,105724.0,4,58,High,Standard Monitoring,32,91,Victim of Circumstance,Business,7192-3749-8017,TTYP5976A,2024-12-17
CUSR-108304,Ishaan Chatterjee,39,Kolkata,Gold Loan,3775082,314590.17,621,41.05,10.54,1954382.0,81432.58,0,21,Low,Standard Monitoring,31,57,Normal,Self-Employed,8584-1831-2722,WWMP8106M,2018-12-22
CUSR-108305,Krishna Malhotra,38,Ahmedabad,Gold Loan,548386,45698.83,686,47.39,-24.47,2558081.0,106586.71,2,49,High,Standard Monitoring,82,77,Normal,Business,3491-3202-8988,KVXP9998S,2024-12-26
CUSR-108306,Kabir Joshi,62,Jaipur,Personal Loan,3933752,327812.67,722,13.91,9.93,4659841.0,388320.08,0,11,Low,Standard Monitoring,41,51,Normal,Business,1023-6803-5524,ILPP7996V,2017-08-17
CUSR-108307,Vihaan Reddy,38,Bangalore,Home Loan,3668229,305685.75,660,18.86,2.72,2498143.0,41635.72,2,18,Low,Standard Monitoring,35,68,Normal,Self-Employed,4650-7590-5949,EWMP5860A,2022-02-26
CUSR-108308,Aarav Chatterjee,54,Delhi,Home Loan,3613830,301152.5,613,43.12,2.0,1999368.0,83307.0,0,22,Low,Standard Monitoring,66,49,Normal,Salaried,9033-9162-7693,GOKP1797A,2024-02-15
CUSR-108309,Aadhya Malhotra,40,Jaipur,Gold Loan,4416720,368060.0,735,16.9,10.6,2017010.0,33616.83,2,17,Low,Standard Monitoring,57,40,Normal,Self-Employed,6473-8879-4415,GEIP7100T,2016-11-16
CUSR-108310,Diya Deshmukh,36,Hyderabad,Home Loan,1775315,147942.92,845,26.69,-0.92,1075146.0,44797.75,17,59,High,📞 Call Diya Deshmukh: Salary Delay Relief,41,55,Normal,Salaried,8701-5115-9914,BGUP7083C,2021-08-12
CUSR-108311,Diya Chatterjee,41,Mumbai,Gold Loan,2743719,228643.25,795,72.05,-41.02,1987752.0,82823.0,4,77,High,🛡️ Wellness: Savings Protection,85,19,Strategic Defaulter,Business,6393-8144-2661,WRBP7057X,2016-12-01
CUSR-108312,Shaurya Patel,23,Chennai,Credit Card,2540817,211734.75,819,38.44,7.08,1189883.0,33052.31,1,23,Low,Standard Monitoring,89,34,Strategic Defaulter,Salaried,5676-6157-5971,APDP6456W,2023-06-10
CUSR-108313,Kiara Aggarwal,43,Bangalore,Credit Card,2941731,245144.25,760,98.03,-6.63,1093594.0,45566.42,4,87,Critical,🔒 Shield: Limit Cap at 98%,77,19,Strategic Defaulter,Business,2404-6355-3316,CXWP2171U,2023-03-29
CUSR-108314,Aarav Iyer,28,Chennai,Credit Card,467812,38984.33,702,27.21,3.52,4119322.0,171638.42,1,18,Low,Standard Monitoring,24,92,Victim of Circumstance,Business,3106-9351-1854,NULP9806O,2017-02-01
CUSR-108315,Anvi Deshmukh,57,Mumbai,Home Loan,3027431,252285.92,682,37.86,5.89,4007905.0,111330.69,1,23,Low,Standard Monitoring,29,41,Normal,Business,4600-2995-5814,LKVP4352Q,2023-09-23
CUSR-108316,Kiara Kapoor,40,Hyderabad,Personal Loan,2391520,199293.33,669,21.66,7.58,3802239.0,316853.25,2,19,Low,Standard Monitoring,20,44,Normal,Self-Employed,7727-4662-9436,WSPP7464B,2019-12-03
CUSR-108317,Ishaan Bose,31,Hyderabad,Auto Loan,3353323,279443.58,761,57.37,-35.03,1317932.0,36609.22,2,61,High,🛡️ Wellness: Savings Protection,71,67,Normal,Business,1646-4830-2396,JUTP4967I,2023-03-30
CUSR-108318,Diya Gupta,27,Pune,Credit Card,2458373,204864.42,650,44.03,9.06,1527727.0,42436.86,2,28,Low,Standard Monitoring,87,42,Normal,Salaried,8451-1107-1597,OUGP1033H,2019-09-04
CUSR-108319,Aarav Reddy,34,Bangalore,Credit Card,1787915,148992.92,790,75.89,-42.09,2721076.0,226756.33,1,72,High,🛡️ Wellness: Savings Protection,43,54,Normal,Business,7358-4638-1901,HWIP3352H,2025-01-27
CUSR-108320,Myra Gupta,58,Chennai,Personal Loan,1433562,119463.5,812,35.29,3.92,1847070.0,51307.5,2,24,Low,Standard Monitoring,87,94,Normal,Salaried,7304-2927-7631,IICP2694W,2022-03-17
CUSR-108321,Vihaan Malhotra,29,Chennai,Auto Loan,4612014,384334.5,659,52.35,-18.29,387556.0,32296.33,0,41,Medium,Standard Monitoring,30,51,Normal,Business,9086-3779-3687,LLYP5398D,2019-07-29
CUSR-108322,Riya Bose,53,Mumbai,Home Loan,1892487,157707.25,658,10.64,4.49,542879.0,45239.92,1,12,Low,Standard Monitoring,70,54,Normal,Salaried,6679-9688-5760,LKHP5487T,2023-11-07
CUSR-108323,Sara Bose,61,Hyderabad,Personal Loan,631579,52631.58,803,28.74,-6.99,3169040.0,264086.67,20,72,High,📞 Call Sara Bose: Salary Delay Relief,71,25,Strategic Defaulter,Salaried,9442-5910-8757,RTSP9303I,2023-06-28
CUSR-108324,Myra Malhotra,42,Delhi,Gold Loan,3020288,251690.67,799,35.21,2.82,1314585.0,21909.75,2,24,Low,Standard Monitoring,39,37,Normal,Salaried,9837-6663-7728,HUSP9632K,2019-06-21
CUSR-108325,Kabir Iyer,62,Ahmedabad,Gold Loan,1701406,141783.83,687,23.71,9.2,513762.0,14271.17,2,19,Low,Standard Monitoring,56,74,Normal,Salaried,9949-9418-1714,MQKP2229U,2021-02-09
CUSR-108326,Sara Singh,56,Ahmedabad,Credit Card,1934601,161216.75,630,41.08,7.56,111323.0,9276.92,1,24,Low,Standard Monitoring,41,49,Normal,Business,8720-9207-5884,URLP9446N,2020-02-27
CUSR-108327,Ishaan Malhotra,56,Ahmedabad,Credit Card,4641767,386813.92,732,12.08,11.64,1152861.0,48035.88,0,10,Low,Standard Monitoring,81,81,Normal,Business,6388-3963-6307,NBDP2131X,2018-09-03
