customer_id,name,age,city,product_type,annual_income,credit_score,employment_type,aadhar_no,pan_no,account_opened_date
CUSR-109277,Vihaan Joshi,45,Kolkata,Personal Loan,2303296,721,Business,7339-1812-9468,IFRP8206U,2019-09-15
CUSR-109278,Sara Bose,32,Lucknow,Personal Loan,4902234,663,Salaried,7597-1674-3962,KANP7134V,2016-03-29
CUSR-109279,Kabir Reddy,48,Ahmedabad,Personal Loan,1712870,820,Business,3377-9292-8264,SQJP7218D,2019-01-21
CUSR-109280,Ishani Iyer,23,Ahmedabad,Auto Loan,2326305,815,Business,3549-3607-6772,VQMP3747I,2022-02-21
CUSR-109281,Anvi Aggarwal,22,Jaipur,Auto Loan,2755433,719,Self-Employed,1039-9497-1764,VEYP9566I,2023-06-27
CUSR-109282,Ishani Iyer,30,Chennai,Gold Loan,1050516,834,Self-Employed,1497-6926-3276,BRYP6679B,2017-02-09
CUSR-109283,Ishani Joshi,38,Kolkata,Gold Loan,2743333,803,Self-Employed,2304-5627-2971,CHUP2175R,2020-02-24
CUSR-109284,Aarav Patel,22,Ahmedabad,Home Loan,3537295,764,Self-Employed,1410-1504-5638,HCFP9729N,2018-02-12
CUSR-109285,Aaryan Deshmukh,56,Chennai,Home Loan,3997386,791,Business,5131-1325-3763,HBUP5112I,2017-11-26
CUSR-109286,Myra Nair,34,Hyderabad,Auto Loan,1110718,746,Self-Employed,6959-8955-2574,QHWP7701W,2017-12-04
CUSR-109287,Aarav Joshi,37,Pune,Auto Loan,3008667,671,Salaried,3093-6532-4253,GOYP3651O,2019-12-08
CUSR-109288,Aadhya Reddy,59,Pune,Home Loan,3006272,683,Self-Employed,7199-8359-2209,ITKP2827C,2019-08-25
CUSR-109289,Anvi Gupta,44,Chennai,Gold Loan,1910566,736,Salaried,3816-8514-3440,CHKP3720Q,2018-10-23
CUSR-109290,Kiara Kapoor,45,Chennai,Home Loan,1755453,819,Self-Employed,6848-5661-8746,DOUP5440V,2018-06-28
CUSR-109291,Sai Iyer,39,Mumbai,Credit Card,1322998,702,Salaried,4895-7750-4870,BIJP7627Y,2020-11-23
CUSR-109292,Arjun Deshmukh,22,Lucknow,Gold Loan,4679317,789,Business,2146-2381-6040,CXIP5814E,2023-06-28
CUSR-109293,Kabir Bose,45,Pune,Personal Loan,4954763,647,Self-Employed,1275-8487-2928,TUJP5348P,2017-01-24
CUSR-109294,Myra Bose,38,Delhi,Credit Card,2777062,691,Self-Employed,8840-4727-7807,DKWP8657Q,2020-08-21
CUSR-109295,Kabir Reddy,55,Jaipur,Personal Loan,3669584,629,Self-Employed,3929-7781-9451,EHVP1266F,2020-10-07
CUSR-109296,Myra Gupta,31,Delhi,Credit Card,2660756,755,Salaried,1324-7092-2893,FJJP1609W,2021-10-04
CUSR-109297,Aarav Chatterjee,34,Chennai,Gold Loan,3501597,631,Business,1770-4871-3576,RGEP9973J,2019-04-05
CUSR-109298,Sai Sharma,54,Delhi,Home Loan,2578082,720,Business,5363-4244-1244,QFYP5309T,2023-01-13
CUSR-109299,Diya Gupta,23,Delhi,Credit Card,3358107,845,Salaried,6925-5156-9222,WJLP8474N,2017-02-15
CUSR-109300,Arjun Chatterjee,37,Mumbai,Credit Card,2488143,610,Self-Employed,2271-9592-8102,NFPP5455P,2017-04-29
CUSR-109301,Ishani Aggarwal,29,Jaipur,Gold Loan,700888,724,Business,3337-4258-5088,KOJP1056G,2018-01-19
CUSR-109302,Ishani Deshmukh,24,Bangalore,Gold Loan,3006100,705,Salaried,1459-9231-2595,JQOP9654C,2016-06-18
CUSR-109303,Aaryan Deshmukh,45,Hyderabad,Home Loan,1002093,741,Salaried,3692-5810-2492,WKMP2252R,2016-12-11
CUSR-109304,Krishna Nair,43,Jaipur,Auto Loan,4181054,703,Salaried,9314-8177-8199,MOTP7050J,2022-08-23
CUSR-109305,Ananya Iyer,54,Bangalore,Auto Loan,2961787,793,Business,7183-4776-9583,XDGP7767X,2016-12-22
CUSR-109306,Myra Iyer,39,Pune,Home Loan,915298,679,Salaried,7928-4671-5583,VNHP3995S,2017-05-15
CUSR-109307,Krishna Singh,42,Chennai,Personal Loan,2189138,668,Self-Employed,8105-9334-4400,TXLP3216K,2018-07-03
CUSR-109308,Diya Deshmukh,47,Bangalore,Personal Loan,3341144,722,Self-Employed,5701-2289-1566,FWCP8541D,2025-01-03
CUSR-109309,Kiara Singh,22,Mumbai,Credit Card,1743366,756,Salaried,4799-3218-8568,AUQP5241L,2024-08-19
CUSR-109310,Aarav Bose,47,Lucknow,Gold Loan,2809514,815,Business,9205-4913-4385,IKCP8620O,2016-07-02
CUSR-109311,Aaryan Nair,25,Bangalore,Gold Loan,914479,638,Salaried,6837-7926-9496,TMEP2141H,2017-07-27
CUSR-109312,Myra Joshi,56,Pune,Auto Loan,2466506,617,Self-Employed,9257-4156-6239,ESGP7200T,2019-12-04
CUSR-109313,Aadhya Nair,53,Chennai,Auto Loan,478506,664,Self-Employed,6587-2609-1435,JBSP4127P,2018-06-18
CUSR-109314,Shaurya Patel,27,Lucknow,Auto Loan,1886738,809,Salaried,2941-3408-4719,KSEP9785J,2016-12-20
CUSR-109315,Aditya Singh,38,Ahmedabad,Credit Card,2631324,689,Business,1641-4175-9524,CBBP7465I,2022-12-30
CUSR-109316,Kabir Verma,55,Jaipur,Gold Loan,1709721,689,Business,2477-2905-2516,XGPP6536T,2018-07-25
CUSR-109317,Ishani Chatterjee,51,Ahmedabad,Auto Loan,2529027,664,Salaried,8471-5331-8151,TVNP8983K,2020-07-01
CUSR-109318,Riya Reddy,26,Delhi,Credit Card,1493790,600,Salaried,8756-8498-1117,IKKP1771F,2016-08-02
CUSR-109319,Ananya Chatterjee,50,Pune,Home Loan,1103848,846,Self-Employed,1153-4248-7758,FDPP2206E,2024-09-26
CUSR-109320,Aditya Nair,47,Mumbai,Credit Card,1279092,640,Business,8029-9358-5783,KBIP7503X,2021-05-22
CUSR-109321,Kiara Malhotra,38,Jaipur,Home Loan,1867676,826,Self-Employed,2298-2398-3905,PWUP8035C,2023-03-18
CUSR-109322,Myra Chatterjee,48,Jaipur,Home Loan,3295219,719,Business,8053-1778-4941,BOAP1471P,2016-12-01
CUSR-109323,Krishna Singh,49,Ahmedabad,Auto Loan,572617,758,Salaried,3591-1528-5611,FOKP7440A,2023-06-06
CUSR-109324,Arjun Chatterjee,53,Bangalore,Auto Loan,4009253,622,Self-Employed,9981-9379-3943,DQHP5456X,2021-06-06
CUSR-109325,Ananya Joshi,57,Chennai,Auto Loan,4432543,830,Self-Employed,9878-5773-5875,IBOP9360F,2018-12-22
CUSR-109326,Ishaan Bose,54,Mumbai,Personal Loan,1836131,666,Self-Employed,9435-2426-4880,JVYP1864M,2020-05-10
CUSR-109327,Krishna Aggarwal,28,Pune,Home Loan,3547273,684,Business,7176-3477-2499,IWWP4410H,2022-12-17
CUSR-109328,Aadhya Aggarwal,44,Pune,Credit Card,608780,843,Salaried,8930-7403-2222,VFIP8102N,2019-12-13
CUSR-109329,Aaryan Iyer,39,Hyderabad,Personal Loan,1135161,671,Self-Employed,6704-1360-4490,AKMP7787X,2024-11-17
CUSR-109330,Ananya Singh,27,Hyderabad,Personal Loan,3798611,667,Business,1847-6571-7751,ODXP3789K,2016-08-12
CUSR-109331,Aarav Deshmukh,48,Bangalore,Personal Loan,822965,833,Salaried,6026-3478-1321,GSSP7675X,2019-09-09
CUSR-109332,Shaurya Sharma,52,Hyderabad,Home Loan,610273,693,Salaried,5137-5284-1580,VLSP3139I,2023-08-27
CUSR-109333,Vihaan Gupta,23,Jaipur,Credit Card,463687,807,Self-Employed,1531-6805-4840,CRSP5844Q,2021-06-22
CUSR-109334,Ishaan Chatterjee,46,Lucknow,Gold Loan,2379117,638,Salaried,7756-7894-9421,BHGP1831L,2022-01-12
CUSR-109335,Aarav Verma,53,Pune,Home Loan,2540299,655,Self-Employed,4344-5065-3362,TVYP9608W,2019-07-06
CUSR-109336,Ishaan Patel,54,Bangalore,Auto Loan,2484576,746,Business,6083-5096-8935,FEUP4568H,2024-09-30
CUSR-109337,Vihaan Deshmukh,29,Kolkata,Home Loan,609444,777,Self-Employed,4082-4690-3958,HLBP1236J,2021-01-15
CUSR-109338,Aditya Chatterjee,41,Ahmedabad,Auto Loan,2061912,711,Salaried,4946-4948-8346,LJCP6541V,2017-04-25
CUSR-109339,Ishani Malhotra,56,Lucknow,Personal Loan,4450235,736,Business,2636-8101-5438,VDIP9424C,2019-08-16
CUSR-109340,Krishna Singh,45,Jaipur,Gold Loan,2483265,744,Business,2150-1239-1927,FWOP7515U,2022-05-24
CUSR-109341,Aadhya Verma,55,Ahmedabad,Personal Loan,419507,828,Business,2353-7241-8662,TOQP6174J,2017-10-05
CUSR-109342,Aarav Gupta,38,Bangalore,Personal Loan,4542934,659,Self-Employed,9929-4627-2551,RPAP6469J,2019-11-05
CUSR-109343,Aaryan Verma,39,Ahmedabad,Personal Loan,3566982,652,Business,4876-1469-7332,AXPP9493L,2023-07-05
CUSR-109344,Vihaan Patel,41,Lucknow,Auto Loan,1134903,707,Salaried,1341-4839-5859,XANP9154I,2019-10-30
CUSR-109345,Aditya Joshi,34,Hyderabad,Gold Loan,1538454,783,Self-Employed,6417-6991-1431,VGPP7214X,2020-10-16
CUSR-109346,Kiara Reddy,23,Ahmedabad,Auto Loan,3751523,767,Business,7788-7965-2942,MIRP2898T,2020-07-20
CUSR-109347,Aadhya Iyer,59,Chennai,Gold Loan,3978708,760,Self-Employed,5499-4398-4434,WAVP2339M,2024-11-03
CUSR-109348,Diya Iyer,34,Lucknow,Credit Card,1552912,661,Business,2519-9859-6047,JPPP2403R,2017-10-21
CUSR-109349,Riya Chatterjee,31,Hyderabad,Credit Card,2383794,801,Business,8547-1618-4655,HAXP9222Y,2017-10-12
CUSR-109350,Aditya Deshmukh,42,Lucknow,Credit Card,1695845,610,Salaried,4820-3858-7945,CROP4773N,2016-11-03
CUSR-109351,Aadhya Chatterjee,60,Hyderabad,Credit Card,2822317,771,Salaried,2195-1373-2405,MMKP1909H,2021-08-06
CUSR-109352,Anvi Chatterjee,47,Kolkata,Credit Card,2079202,710,Business,8577-1018-1132,GTDP9693V,2023-07-23
CUSR-109353,Anvi Joshi,52,Lucknow,Home Loan,2720038,790,Business,6652-4290-8262,MIQP6301R,2021-01-25
CUSR-109354,Vihaan Chatterjee,46,Jaipur,Gold Loan,2001105,830,Business,4375-3855-7950,OGAP2231F,2019-08-02
CUSR-109355,Anvi Nair,49,Delhi,Auto Loan,3045345,805,Self-Employed,8945-1183-8215,QVGP9254S,2020-04-15
CUSR-109356,Aaryan Aggarwal,29,Jaipur,Gold Loan,2370021,847,Salaried,4538-7603-9826,IHCP9155C,2018-01-28
CUSR-109357,Shaurya Malhotra,40,Chennai,Gold Loan,1076061,740,Salaried,5353-3186-4390,PTCP1011V,2023-01-02
CUSR-109358,Kiara Malhotra,56,Ahmedabad,Home Loan,1134133,664,Business,4350-1600-4438,HMOP4833H,2018-11-29
CUSR-109359,Sara Kapoor,33,Ahmedabad,Home Loan,4029956,752,Salaried,5435-7959-2585,OLBP1188H,2018-09-18
CUSR-109360,Saanvi Joshi,26,Lucknow,Home Loan,1511003,758,Business,7930-5128-7714,HFYP3989P,2021-08-24
CUSR-109361,Ishaan Gupta,28,Hyderabad,Home Loan,2683763,613,Business,1653-8791-9712,LBGP9115A,2019-08-05
CUSR-109362,Krishna Singh,25,Kolkata,Personal Loan,1409036,700,Salaried,8496-1099-4762,NPNP2100F,2019-01-16
CUSR-109363,Vihaan Sharma,59,Mumbai,Personal Loan,1529181,781,Self-Employed,6610-4020-8369,WUWP6370V,2020-01-06
CUSR-109364,Vihaan Kapoor,46,Chennai,Gold Loan,765131,793,Self-Employed,3460-7722-2091,KJFP2671N,2022-07-09
CUSR-109365,Saanvi Patel,45,Mumbai,Personal Loan,1482938,802,Business,9390-8453-1462,HUNP4499E,2018-04-03
CUSR-109366,Shaurya Joshi,45,Lucknow,Credit Card,3010215,702,Self-Employed,8396-7907-9111,VJWP2427Y,2023-02-12
CUSR-109367,Riya Iyer,26,Lucknow,Gold Loan,1035434,799,Salaried,8522-2909-2531,RGHP1528R,2019-12-11
CUSR-109368,Arjun Patel,58,Lucknow,Home Loan,4793216,815,Salaried,2062-1063-2999,CCXP7264M,2018-05-10
CUSR-109369,Aadhya Iyer,48,Pune,Home Loan,537247,625,Self-Employed,1416-8130-9666,SOLP9347L,2021-06-23
CUSR-109370,Ishaan Nair,39,Chennai,Home Loan,2842660,740,Business,6060-4241-2089,QBXP3886N,2017-02-13
CUSR-109371,Kiara Kapoor,25,Delhi,Home Loan,967688,711,Self-Employed,2327-9247-1917,DNHP1088Y,2016-08-22
CUSR-109372,Arjun Sharma,39,Lucknow,Gold Loan,3880829,676,Self-Employed,9035-3899-4120,PEGP6640Q,2019-10-08
CUSR-109373,Sai Reddy,57,Mumbai,Home Loan,912859,686,Salaried,4382-1195-3530,WSSP3042C,2017-03-13
CUSR-109374,Ananya Kapoor,28,Chennai,Gold Loan,4980275,849,Salaried,2862-6297-6743,RITP5160Y,2018-01-13
CUSR-109375,Shaurya Malhotra,51,Jaipur,Personal Loan,693307,622,Salaried,3779-2515-3921,XRPP9574J,2018-10-16
CUSR-109376,Ishaan Bose,47,Jaipur,Personal Loan,1356553,702,Salaried,6399-2081-7579,BOYP9072P,2022-03-12
CUSR-109377,Vihaan Iyer,41,Kolkata,Auto Loan,1810567,811,Salaried,8333-9891-1499,DSFP7152S,2018-02-23
CUSR-109378,Sara Verma,25,Delhi,Home Loan,3782613,686,Self-Employed,4601-2715-3154,QQRP7241O,2021-06-21
CUSR-109379,Shaurya Joshi,43,Mumbai,Credit Card,4689416,649,Self-Employed,8305-4907-5568,HOEP9079Y,2024-12-24
CUSR-109380,Kiara Bose,24,Chennai,Home Loan,2318014,711,Salaried,7489-3119-8953,FNLP6677N,2016-12-22
CUSR-109381,Diya Verma,25,Mumbai,Home Loan,3128225,741,Self-Employed,9028-2702-9195,SEKP7232N,2021-12-27
CUSR-109382,Saanvi Kapoor,23,Pune,Home Loan,1994428,612,Salaried,3821-3875-6071,CYUP1259O,2022-07-03
CUSR-109383,Anvi Aggarwal,61,Lucknow,Credit Card,3879972,615,Self-Employed,1484-1122-8359,GWFP9111K,2017-01-16
CUSR-109384,Shaurya Aggarwal,54,Lucknow,Personal Loan,3131930,844,Self-Employed,2545-9897-6898,HYSP5149K,2024-09-22
CUSR-109385,Sara Bose,50,Mumbai,Auto Loan,3342741,808,Business,7237-4242-6179,LJWP6751C,2022-01-30
CUSR-109386,Aarav Sharma,49,Lucknow,Credit Card,512593,785,Salaried,9655-3391-6367,EKPP4328Q,2023-09-24
CUSR-109387,Aadhya Patel,46,Mumbai,Credit Card,1284383,782,Salaried,4679-5624-8737,KEEP2598D,2021-10-04
CUSR-109388,Sai Patel,63,Chennai,Gold Loan,851264,753,Self-Employed,4390-1746-2641,LYFP8346G,2016-10-04
CUSR-109389,Aaryan Iyer,62,Kolkata,Gold Loan,2549267,624,Business,7795-9670-8349,GCQP2669E,2022-07-10
CUSR-109390,Saanvi Chatterjee,26,Mumbai,Credit Card,1338163,604,Business,1484-5435-7112,AIGP1959X,2019-05-21
CUSR-109391,Aadhya Singh,44,Delhi,Auto Loan,4927423,715,Self-Employed,5320-3983-4835,TEDP8219A,2021-09-05
CUSR-109392,Saanvi Bose,40,Chennai,Gold Loan,1174082,795,Self-Employed,7694-4774-1671,NTKP9140T,2017-11-23
CUSR-109393,Ananya Bose,60,Ahmedabad,Personal Loan,2313347,697,Self-Employed,2449-9910-1229,WEXP2516C,2024-05-13
CUSR-109394,Arjun Joshi,63,Delhi,Home Loan,2078523,639,Salaried,7304-7703-4866,NRUP7317S,2019-11-16
CUSR-109395,Kabir Gupta,56,Delhi,Personal Loan,4211323,779,Self-Employed,5427-8848-9864,LPWP4411O,2021-08-13
CUSR-109396,Arjun Aggarwal,27,Jaipur,Home Loan,4853127,773,Self-Employed,8247-3485-7976,LBJP3518C,2018-09-03
CUSR-109397,Diya Nair,37,Jaipur,Auto Loan,2372890,829,Salaried,6682-3483-4934,QDJP2470V,2023-10-04
CUSR-109398,Aarav Kapoor,48,Ahmedabad,Home Loan,4427192,660,Business,7308-8221-1763,LNMP7641O,2018-12-27
CUSR-109399,Aadhya Kapoor,29,Jaipur,Personal Loan,3275754,636,Salaried,9360-5663-1202,LOIP4346V,2018-01-26
CUSR-109400,Kiara Nair,31,Pune,Auto Loan,2160281,682,Self-Employed,2095-6188-5789,RXQP6167F,2016-03-09
CUSR-109401,Aadhya Joshi,64,Jaipur,Gold Loan,2552637,648,Self-Employed,5392-6195-3166,EBMP6214I,2016-05-30
CUSR-109402,Saanvi Singh,27,Ahmedabad,Personal Loan,3019724,673,Salaried,3658-4672-2913,XYRP7741O,2021-04-25
CUSR-109403,Saanvi Verma,36,Ahmedabad,Personal Loan,3053379,661,Business,7392-7412-2668,LXGP5125A,2018-04-16
CUSR-109404,Aditya Verma,48,Lucknow,Personal Loan,3560533,839,Self-Employed,8286-8140-5820,UADP9436H,2019-06-08
CUSR-109405,Vihaan Chatterjee,39,Chennai,Credit Card,2592861,830,Salaried,2101-3752-4535,PCTP7817K,2017-08-13
CUSR-109406,Shaurya Bose,59,Mumbai,Personal Loan,2909872,636,Salaried,1689-8742-6012,CCPP2697B,2017-03-12
CUSR-109407,Kiara Nair,45,Delhi,Home Loan,4578769,711,Salaried,9294-1509-4785,PSOP9700S,2023-12-07
CUSR-109408,Ananya Sharma,24,Mumbai,Home Loan,1533552,833,Salaried,7422-1580-3060,NDDP5209G,2018-12-14
CUSR-109409,Krishna Malhotra,51,Bangalore,Auto Loan,845598,847,Self-Employed,4422-6815-9688,OLBP4243O,2022-07-16
CUSR-109410,Aaryan Bose,22,Mumbai,Home Loan,4887577,704,Business,6200-8562-9286,PYQP9435C,2019-04-21
CUSR-109411,Krishna Iyer,48,Delhi,Credit Card,4180501,610,Business,2172-1948-4408,KDCP8825B,2018-04-21
CUSR-109412,Arjun Chatterjee,25,Mumbai,Credit Card,3809380,744,Salaried,7759-9427-3913,GQRP8548K,2021-05-03
CUSR-109413,Kiara Sharma,42,Jaipur,Auto Loan,4348294,750,Self-Employed,6572-1812-8571,XMMP6315X,2018-08-04
CUSR-109414,Kabir Chatterjee,27,Kolkata,Auto Loan,790965,690,Business,2380-4673-5830,YNCP2055B,2020-02-17
CUSR-109415,Sara Iyer,36,Jaipur,Home Loan,4625288,618,Salaried,5563-5855-7685,BASP5386O,2019-02-21
CUSR-109416,Aditya Sharma,53,Kolkata,Home Loan,4172090,698,Business,6837-4027-5731,MARP4126J,2018-07-13
CUSR-109417,Aadhya Bose,62,Mumbai,Home Loan,3061237,777,Salaried,9971-9278-9845,MWAP8327K,2023-05-30
CUSR-109418,Ishaan Malhotra,64,Jaipur,Credit Card,1672649,799,Self-Employed,3016-3488-8040,EASP6000K,2016-02-23
CUSR-109419,Kiara Malhotra,29,Bangalore,Gold Loan,1543183,835,Salaried,7122-5379-9105,BQYP1404T,2016-09-22
CUSR-109420,Ishaan Deshmukh,26,Bangalore,Auto Loan,4217249,821,Salaried,9596-1982-1284,CFGP3890Q,2024-12-02
CUSR-109421,Kiara Joshi,40,Lucknow,Credit Card,4856450,666,Self-Employed,2840-4828-8649,YMJP6636T,2021-08-26
CUSR-109422,Ishani Verma,27,Delhi,Personal Loan,572391,736,Business,2518-8305-7830,RBXP8946M,2022-09-08
CUSR-109423,Riya Nair,27,Delhi,Home Loan,624182,684,Self-Employed,8133-7054-2866,WQWP9741G,2017-05-03
CUSR-109424,Aaryan Reddy,54,Lucknow,Credit Card,3723375,712,Salaried,2055-3095-9653,AAHP3205W,2016-07-04
CUSR-109425,Aaryan Bose,46,Bangalore,Home Loan,1604902,800,Business,4692-2590-2336,MWJP4261U,2017-08-21
CUSR-109426,Saanvi Iyer,47,Pune,Personal Loan,4126777,606,Business,4598-5372-4890,XRPP1069I,2020-04-20
CUSR-109427,Vihaan Malhotra,44,Hyderabad,Auto Loan,4868035,628,Business,2054-1326-4507,MUTP3885H,2020-02-22
CUSR-109428,Kabir Kapoor,61,Chennai,Home Loan,3517183,627,Self-Employed,3048-7521-5366,JXBP1451V,2016-09-29
CUSR-109429,Ishaan Chatterjee,52,Ahmedabad,Credit Card,4482948,781,Self-Employed,5000-6232-1126,WDUP9577I,2023-01-04
CUSR-109430,Riya Nair,41,Jaipur,Auto Loan,661654,776,Salaried,6216-4718-1592,GSVP2548B,2018-08-22
CUSR-109431,Riya Singh,33,Chennai,Gold Loan,1523972,827,Business,6340-5866-1277,HHQP4442B,2024-11-25
CUSR-109432,Krishna Aggarwal,24,Mumbai,Auto Loan,2601105,779,Salaried,4961-9652-2062,FWPP4940F,2024-02-29
CUSR-109433,Ishaan Verma,44,Hyderabad,Auto Loan,3765607,649,Salaried,8078-7991-3781,PEOP7966V,2018-02-28
CUSR-109434,Sara Joshi,55,Pune,Credit Card,3909859,688,Self-Employed,3432-9510-1218,KJHP9661X,2018-03-29
CUSR-109435,Ishaan Malhotra,42,Lucknow,Gold Loan,2664164,815,Self-Employed,2532-3875-9064,YAOP5792U,2020-02-02
CUSR-109436,Arjun Chatterjee,61,Mumbai,Home Loan,4257823,787,Business,4455-1420-1894,WDBP9751P,2024-03-10
CUSR-109437,Saanvi Aggarwal,44,Delhi,Auto Loan,696272,666,Self-Employed,4531-5004-3739,FHWP4611M,2017-06-11
CUSR-109438,Aditya Deshmukh,59,Pune,Home Loan,759742,704,Salaried,6320-2221-2783,EVDP4843R,2016-05-03
CUSR-109439,Diya Sharma,30,Hyderabad,Home Loan,1383252,790,Salaried,3682-7670-1636,WTMP7743A,2019-08-18
CUSR-109440,Shaurya Sharma,30,Ahmedabad,Personal Loan,3425888,665,Self-Employed,6283-2570-8454,JKVP9259P,2024-01-05
CUSR-109441,Arjun Sharma,22,Lucknow,Home Loan,1111869,634,Self-Employed,6519-8735-4754,HYOP7561S,2020-08-08
CUSR-109442,Aarav Kapoor,43,Mumbai,Credit Card,523545,634,Self-Employed,6377-5918-8056,ESGP1147V,2021-04-02
CUSR-109443,Saanvi Patel,30,Chennai,Auto Loan,3498291,624,Business,3264-5315-8561,BMKP6330H,2019-02-15
CUSR-109444,Ananya Nair,43,Pune,Credit Card,4864381,768,Business,5396-2834-2491,AALP9521F,2021-03-03
CUSR-109445,Sara Kapoor,46,Jaipur,Personal Loan,1684698,671,Business,6491-6168-8498,NFJP1638S,2018-06-30
CUSR-109446,Kiara Reddy,50,Chennai,Credit Card,2627377,759,Self-Employed,9264-7612-8494,UIMP3836J,2018-07-26
CUSR-109447,Ananya Bose,30,Jaipur,Credit Card,3736784,763,Salaried,7954-9117-7913,QICP8817S,2023-03-21
CUSR-109448,Myra Iyer,61,Jaipur,Home Loan,1129057,659,Salaried,2758-7327-2389,EGNP8608G,2021-07-16
CUSR-109449,Kabir Patel,54,Bangalore,Auto Loan,1887914,634,Salaried,1935-2803-7719,FTNP8891N,2016-10-02
CUSR-109450,Riya Reddy,23,Pune,Auto Loan,790153,819,Business,9593-9471-2663,NLSP4530H,2022-09-24
CUSR-109451,Kabir Nair,35,Ahmedabad,Auto Loan,2493256,797,Salaried,8220-8812-5999,TAHP3407K,2019-11-30
CUSR-109452,Ananya Nair,54,Lucknow,Auto Loan,2980860,824,Salaried,8608-2114-3664,WBBP6714N,2016-04-23
CUSR-109453,Myra Gupta,58,Jaipur,Auto Loan,453039,636,Self-Employed,1507-6773-4911,EDOP3653K,2022-10-07
CUSR-109454,Anvi Verma,57,Bangalore,Personal Loan,931332,690,Salaried,3576-9186-8320,XDDP8333I,2016-04-07
CUSR-109455,Krishna Gupta,35,Pune,Gold Loan,3902218,756,Business,9121-7175-2343,LBBP8310K,2023-01-28
CUSR-109456,Ishaan Gupta,24,Chennai,Personal Loan,1254885,755,Salaried,5045-8466-3420,NFYP7085H,2018-08-23
CUSR-109457,Aarav Nair,57,Hyderabad,Home Loan,3400913,741,Business,3719-6306-6533,STLP8751W,2018-10-20
CUSR-109458,Ananya Patel,62,Kolkata,Home Loan,1126884,676,Salaried,8056-6571-4211,GBLP2698T,2021-03-19
CUSR-109459,Riya Kapoor,56,Jaipur,Gold Loan,3199177,773,Salaried,6131-1145-6451,XKWP2154X,2017-01-01
CUSR-109460,Krishna Iyer,59,Ahmedabad,Gold Loan,4632531,672,Self-Employed,2944-9733-9397,VDVP4241O,2018-07-16
CUSR-109461,Ananya Reddy,63,Delhi,Credit Card,1446176,663,Business,1751-8819-5752,IHIP5152A,2019-07-10
CUSR-109462,Aarav Bose,34,Ahmedabad,Gold Loan,1468195,817,Self-Employed,7562-9124-2036,SIGP7628B,2022-03-05
CUSR-109463,Aaryan Patel,59,Kolkata,Gold Loan,2180221,729,Salaried,3534-9848-3311,NXAP1750M,2018-12-11
CUSR-109464,Kabir Nair,56,Mumbai,Personal Loan,2436998,603,Self-Employed,5378-4835-2714,BXTP9841D,2022-01-14
CUSR-109465,Kabir Iyer,34,Kolkata,Credit Card,3580682,784,Salaried,6612-6450-5338,BYLP9373H,2019-07-23
CUSR-109466,Ananya Chatterjee,30,Lucknow,Credit Card,2655820,808,Business,3083-7329-4156,KHVP8823W,2022-10-09
CUSR-109467,Myra Kapoor,59,Kolkata,Auto Loan,4213963,671,Self-Employed,6138-3887-9493,EFKP3623D,2022-01-22
CUSR-109468,Aarav Deshmukh,36,Bangalore,Gold Loan,4029325,663,Self-Employed,2623-4474-3697,RXEP1785K,2022-08-22
CUSR-109469,Diya Nair,46,Jaipur,Personal Loan,2266268,632,Salaried,3968-4406-4527,SLRP4429H,2021-08-27
CUSR-109470,Aaryan Iyer,32,Mumbai,Gold Loan,4920808,601,Salaried,1985-3598-1107,MJNP4690D,2022-07-15
CUSR-109471,Ishani Iyer,53,Chennai,Gold Loan,1835336,794,Salaried,3817-4387-1606,RHBP8153U,2023-03-12
CUSR-109472,Kiara Aggarwal,29,Bangalore,Personal Loan,3970162,829,Business,3634-2843-5200,SRTP5676V,2022-04-20
CUSR-109473,Vihaan Aggarwal,55,Chennai,Credit Card,2354101,723,Salaried,2500-2781-8613,GAYP6482M,2023-04-11
CUSR-109474,Ananya Nair,46,Chennai,Credit Card,3568963,619,Salaried,4270-9408-1883,TXGP4615F,2024-04-09
CUSR-109475,Sara Aggarwal,56,Lucknow,Auto Loan,619515,766,Business,7390-3996-1778,DUNP7712J,2024-09-12
CUSR-109476,Riya Singh,40,Ahmedabad,Credit Card,465752,732,Self-Employed,5038-1361-6970,DWQP7026O,2016-07-11
CUSR-109477,Ananya Joshi,32,Ahmedabad,Home Loan,4444855,772,Self-Employed,1872-6698-5530,JESP6238O,2016-11-02
CUSR-109478,Sara Chatterjee,56,Pune,Auto Loan,2863245,703,Salaried,3862-7858-7759,TWGP2363J,2022-05-12
CUSR-109479,Ishaan Aggarwal,50,Pune,Personal Loan,3160514,762,Business,8178-4364-5421,BOWP5710J,2018-07-11
CUSR-109480,Diya Reddy,63,Delhi,Auto Loan,3536204,657,Self-Employed,9782-3833-6410,REUP9092M,2019-11-28
CUSR-109481,Kiara Joshi,63,Pune,Credit Card,2015920,794,Business,3134-6353-9816,LGOP4872G,2024-04-16
CUSR-109482,Vihaan Nair,24,Bangalore,Auto Loan,2005847,724,Salaried,6783-7210-9499,BSDP6266S,2020-11-01
CUSR-109483,Aadhya Iyer,63,Pune,Gold Loan,1172002,650,Business,6549-5429-2718,KUGP3653S,2019-09-10
CUSR-109484,Ishaan Kapoor,51,Jaipur,Personal Loan,1450133,740,Self-Employed,3073-6950-1442,XHNP8538A,2021-12-07
